;t-t0, hr;Atm. pressure, hPa;Average wind speed, m/s;Humidity %;Precipitation, mm;UV level, W/m2;Wind direction, deg;Wind speed, m/s;temp. C;fMin;fMax;fMaxDark;ABS/RC;DIo/RC;ETo/RC;FI;FJ;FK;Fv;PHI_Eo;PHIo;PI;PSIo;Sm;TRo_RC;VI;VJ;VK;Fo;Fm;Mo;Area;Fv/Fm;altaz, degrees;Insolation, kW/m2
2020-10-18 00:55:09;8797.0;989.06167;0.0;74.46917;0.95683;0.0;58.27333;0.00938;2.77271;1268.85;2921.2;2733.2;9.18347;3.79889;2.18748;2492.725;2219.2875;1917.5625;1686.96167;0.23327;0.60005;0.11092;0.4006;38.38607;5.38458;0.75492;0.5994;0.41208;1240.03833;2927.0;3.19711;68946.06347;0.57634;-43.2976;
2020-10-18 01:55:09;8798.0;987.07705;0.0;75.46148;1.56156;0.0;211.21393;1.21061;2.62616;1289.35;2942.65;2733.2;9.25688;3.86817;2.20145;2505.30417;2232.92917;1932.67917;1684.46892;0.23259;0.59673;0.10939;0.40192;38.7819;5.3887;0.75312;0.59808;0.41081;1258.745;2943.21392;3.18725;69990.23548;0.57232;-39.96463;
2020-10-18 02:55:09;8799.0;985.095;0.0;76.4525;1.4;0.0;206.58;1.46422;2.61452;1299.3;2948.8;2733.2;9.22608;3.86493;2.21821;2500.52917;2228.76667;1933.60417;1679.26102;0.23591;0.59427;0.11157;0.40947;40.11095;5.36114;0.74599;0.59053;0.4056;1270.77167;2950.03269;3.14293;72147.34353;0.56923;-34.3704;
2020-10-18 03:55:09;8800.0;983.5475;0.0;77.0;0.7665;0.0;169.085;0.76422;2.80552;682.8;1972.75;2733.2;7.54998;2.50768;1.59299;1719.65417;1556.24583;1258.19583;1317.16934;0.21102;0.66777;0.12314;0.31602;26.918;5.04231;0.80805;0.68398;0.4577;655.31167;1972.48101;3.44931;35451.95418;0.66777;-27.24424;
2020-10-18 04:55:09;8801.0;982.095;0.0;77.4525;0.0;0.0;344.1675;1.24968;3.1386;1305.2;2935.2;2733.2;9.28003;3.92496;2.24647;2480.6125;2213.5;1927.18333;1660.25008;0.23752;0.59011;0.11142;0.4145;41.11674;5.35507;0.74019;0.5855;0.40399;1275.88833;2936.13842;3.1086;73411.08551;0.56545;-19.2287;
2020-10-18 05:55:09;8802.0;980.5475;0.0;78.0;0.13575;0.0;194.15;0.48348;3.5053;1311.7;2925.0;2733.2;9.20722;3.91449;2.21596;2470.88333;2206.9125;1922.17917;1642.95025;0.23639;0.58558;0.10985;0.41615;41.0995;5.29273;0.73856;0.58385;0.40147;1284.37167;2927.32191;3.07677;73141.73165;0.56125;-10.83476;
2020-10-18 06:55:09;8803.0;979.095;0.0;78.0;0.16425;0.0;166.375;0.04;3.99815;1329.2;2903.25;2733.2;9.7153;4.23407;2.69473;2429.75417;2105.56667;1874.0375;1600.65868;0.27872;0.57179;0.13814;0.49093;45.44325;5.48124;0.71855;0.50907;0.36258;1303.745;2904.40368;2.78651;77852.79845;0.55111;-2.48448;
2020-10-18 07:55:09;8804.0;978.0;0.0;78.4525;0.0;0.06788;199.625;0.0581;4.5396;1356.35;2868.5;2733.2;9.71659;4.39663;2.85238;2402.45;2032.8875;1846.125;1532.33419;0.29456;0.55368;0.15133;0.53563;45.61801;5.31996;0.71352;0.46437;0.34006;1336.47857;2868.81276;2.46757;75954.67507;0.53414;5.43248;0.2343475777862453
2020-10-18 08:55:09;8805.0;977.5475;0.0;79.0;0.13575;0.331;159.5875;0.27005;5.30178;1390.65;2832.65;2733.2;10.53403;4.919;2.91147;2452.675;2060.48333;1869.49167;1464.78103;0.27841;0.54139;0.12617;0.51847;36.8165;5.61503;0.75329;0.48153;0.34839;1367.64833;2832.42936;2.70357;57859.84001;0.51715;12.51321;0.4998710173944716
2020-10-18 09:55:09;8806.0;977.0;0.0;79.4525;0.16425;0.731;321.7325;0.8077;6.49233;1382.15;2835.15;2733.2;10.72966;4.95992;2.91418;2488.4;2072.6625;1873.8875;1476.18982;0.27232;0.54234;0.11539;0.50618;31.55248;5.76974;0.77872;0.49382;0.35615;1358.94333;2835.13315;2.85556;50489.12955;0.52068;18.31844;0.6255373671359972
2020-10-18 10:55:09;8807.0;976.5475;0.0;80.0;0.0;0.769;305.05;1.1619;7.98612;1394.5;2861.05;2733.2;11.17525;5.15331;2.90892;2571.375;2136.51667;1928.23333;1491.71806;0.2641;0.54821;0.11042;0.48308;25.59689;6.02193;0.8113;0.51692;0.37605;1369.17;2860.88806;3.11301;39917.74181;0.52142;22.38972;0.6882338508733455
2020-10-18 11:55:09;8808.0;976.0;0.0;78.6425;0.0;0.731;318.2625;1.36172;9.25512;1406.2;2889.25;2733.2;11.20958;5.18703;2.75536;2633.87083;2194.92083;1974.55833;1510.52522;0.25017;0.54871;0.10087;0.45713;21.70979;6.02256;0.83717;0.54287;0.39423;1378.65;2889.17522;3.2672;34846.12719;0.52282;24.32626;0.7130943998148731
2020-10-18 12:55:09;8809.0;976.0;0.0;76.5475;0.31675;1.312;278.465;1.47162;9.2146;1393.5;2934.3;2733.2;11.04079;4.99592;2.74722;2667.52917;2215.0625;1990.925;1566.60927;0.25076;0.55471;0.0986;0.45386;22.29273;6.04486;0.83798;0.54614;0.39972;1367.85905;2934.46831;3.29765;37377.1381;0.53386;23.90704;0.7079420537849015
2020-10-18 13:55:09;8810.0;976.44508;0.0;74.66475;0.38844;1.17139;263.49672;1.24884;8.10948;1439.0;2952.6;2733.2;12.31697;5.72225;2.88775;2715.55;2277.26667;2058.42917;1544.83636;0.24107;0.54921;0.08934;0.43831;20.44756;6.59472;0.84934;0.56169;0.4172;1407.39;2952.22636;3.70698;32473.35722;0.52328;21.18092;0.6712332404158713
2020-10-18 14:55:09;8811.0;977.43583;0.0;71.6925;0.0;0.31925;276.74833;2.33009;7.12828;1381.3;2978.9;2733.2;11.05466;4.89465;2.82285;2695.49583;2233.84167;2007.80417;1629.6081;0.26068;0.57048;0.11481;0.45762;23.14851;6.16;0.82936;0.54238;0.40035;1352.82667;2982.43476;3.33715;39459.46757;0.5464;16.44513;0.5906262691132793
2020-10-18 15:55:09;8812.0;978.43583;0.0;71.74333;0.13075;0.12821;257.66333;3.56644;5.66422;1357.15;2983.65;2733.2;11.06507;4.8143;2.93788;2664.9625;2199.7875;1975.81667;1656.34585;0.26907;0.57685;0.11956;0.46806;24.86914;6.25077;0.81715;0.53194;0.39249;1326.89833;2983.24418;3.31289;43879.96766;0.55522;10.13239;0.4291246206079406
2020-10-18 16:55:09;8813.0;979.43583;0.0;73.56417;0.16925;0.07821;290.48667;3.32051;4.3462;1358.5;3004.05;2733.2;11.30806;4.86775;3.11095;2652.525;2188.1375;1968.97917;1676.78322;0.27824;0.5793;0.12244;0.48174;27.63566;6.44031;0.79939;0.51826;0.38367;1326.815;3003.59822;3.32936;49039.96652;0.55826;2.69888;0.0805341046380653
2020-10-18 17:55:09;8814.0;980.43583;0.0;73.87167;0.13075;0.02821;245.315;2.69318;3.73516;1320.2;3037.6;2733.2;9.95269;4.12899;2.4705;2623.775;2290.80417;1992.57083;1749.0922;0.25107;0.59695;0.11993;0.42216;33.67072;5.8237;0.77459;0.57784;0.40354;1288.93143;3038.02363;3.3532;62676.69756;0.57573;-5.43072;
2020-10-18 18:55:09;8815.0;981.43583;0.0;74.56417;0.16925;0.0;149.18417;1.42468;3.46564;1320.3;3048.95;2733.2;9.93794;4.06857;2.18865;2624.95;2368.125;2033.7;1765.9144;0.21634;0.60397;0.09127;0.36657;33.69195;5.86937;0.77374;0.63343;0.43366;1284.335;3050.2494;3.68072;64461.36208;0.57894;-13.8639;
2020-10-18 19:55:09;8816.0;982.43583;0.0;72.25667;0.0;0.0;200.39667;1.24431;3.46;1324.0;3049.65;2733.2;9.34227;3.86716;2.00604;2613.93333;2390.36667;2044.72917;1758.70805;0.21178;0.60084;0.09495;0.35951;35.19656;5.47511;0.76615;0.64049;0.43555;1292.82;3051.52805;3.46907;66781.91697;0.57634;-22.20789;
2020-10-18 20:55:09;8817.0;983.43583;0.0;71.3075;0.0;0.0;229.34667;1.98637;3.0939;1346.0;3075.65;2733.2;9.30427;3.84158;1.95427;2640.425;2426.14167;2070.80417;1765.86069;0.20858;0.5998;0.09234;0.35424;35.51852;5.46269;0.76681;0.64576;0.43765;1311.30667;3077.16736;3.50842;67490.7581;0.57386;-30.01872;
2020-10-18 21:55:09;8818.0;984.0;0.0;71.6925;0.0;0.0;172.58083;1.65523;2.53283;1395.7;3161.65;2733.2;8.87556;3.66452;1.87016;2710.3375;2490.15417;2122.20417;1797.28288;0.20985;0.59599;0.09536;0.35874;36.54534;5.21104;0.76294;0.64126;0.43063;1364.90714;3162.19003;3.34088;70668.80607;0.56837;-36.74394;
2020-10-18 22:55:09;8819.0;984.0;0.0;69.56417;0.0;0.0;252.74333;0.42492;2.44615;1404.8;3143.35;2733.2;8.68775;3.63534;1.85354;2694.18333;2470.32083;2112.0125;1768.65986;0.21265;0.59092;0.09916;0.36708;37.00948;5.0524;0.75864;0.63292;0.42466;1377.44571;3146.10557;3.19887;70199.20908;0.56217;-41.69609;
2020-10-18 23:55:09;8820.0;984.0;0.0;69.87167;0.0;0.0;243.2325;0.54428;2.48872;1394.7;3101.55;2733.2;9.00889;3.79797;1.8993;2659.01667;2447.05417;2090.5;1739.29701;0.21058;0.5895;0.09524;0.36395;37.27009;5.21092;0.75754;0.63605;0.42657;1363.01833;3102.31534;3.31161;69031.94713;0.56064;-44.15142;
2020-10-19 00:55:09;8821.0;984.0;0.0;71.42869;0.0;0.0;249.00574;1.21857;2.6629;1381.3;3047.15;2733.2;8.79968;3.72245;1.87582;2612.34167;2396.89583;2048.36667;1693.50259;0.21301;0.58538;0.09776;0.37165;37.65426;5.07724;0.75397;0.62835;0.419;1354.34214;3047.84473;3.20142;67529.06393;0.55564;-43.65006;
2020-10-19 01:55:09;8822.0;984.41917;0.0;72.0;0.0;0.0;270.29333;1.51923;3.08539;1343.0;2942.85;2733.2;8.96434;3.86571;1.92454;2524.11667;2311.14167;1977.175;1628.31768;0.21465;0.58136;0.09848;0.37692;38.0304;5.09863;0.75233;0.62308;0.41473;1314.81;2943.12768;3.17409;65019.70981;0.55326;-40.29417;
2020-10-19 02:55:09;8823.0;984.58083;0.0;72.0;0.0;0.0;247.1675;1.14454;3.56701;1286.7;2829.55;2733.2;8.55614;3.6919;1.85308;2424.925;2217.64583;1891.63333;1568.32858;0.21665;0.58012;0.10407;0.38101;38.23124;4.86424;0.75002;0.61899;0.4088;1262.08429;2830.41286;3.01116;62691.88661;0.5541;-34.67516;
2020-10-19 03:55:09;8824.0;984.41917;0.0;72.83833;0.0;0.0;227.16167;0.06162;3.87772;1253.8;2757.3;2733.2;8.26577;3.51854;1.82092;2355.44167;2149.38333;1828.29167;1528.86938;0.22019;0.5794;0.10769;0.38852;39.22433;4.74723;0.7449;0.61148;0.39963;1229.24786;2758.11724;2.92631;62548.31016;0.55432;-27.52941;
2020-10-19 04:55:09;8825.0;985.0;0.0;74.83833;0.0;0.0;252.82667;0.60749;3.99707;1249.85;2725.85;2733.2;8.42829;3.63914;1.92152;2326.15;2100.8125;1800.78333;1499.74688;0.22745;0.5753;0.11136;0.40594;40.00661;4.78915;0.74158;0.59406;0.39124;1226.30143;2726.04831;2.86762;62529.00484;0.55015;-19.50236;
2020-10-19 05:55:09;8826.0;985.41917;0.0;76.0;0.0;0.0;283.7125;0.80155;4.23252;1242.2;2706.6;2733.2;8.511;3.71878;1.9325;2305.04583;2091.7;1789.92917;1489.19152;0.22649;0.5745;0.11108;0.4041;40.73568;4.79222;0.73715;0.5959;0.39068;1219.26571;2708.45724;2.85972;63188.32558;0.54983;-11.10535;
2020-10-19 06:55:09;8827.0;986.0;0.0;75.16167;0.0;0.02096;276.67667;0.0;4.50126;1268.65;2693.7;2733.2;8.72226;3.89101;2.16838;2290.07917;2014.2625;1768.39583;1446.82595;0.24604;0.56458;0.12527;0.45579;42.28548;4.83125;0.72798;0.54421;0.36867;1248.57861;2695.40456;2.66288;63493.62429;0.53678;-2.75985;
2020-10-19 07:55:09;8828.0;986.41917;0.0;74.41917;0.0;0.25958;199.35833;0.0;4.67545;1363.5;2669.05;2733.2;9.81284;4.76272;2.60949;2323.35;1977.85417;1792.475;1324.49108;0.26886;0.5228;0.12878;0.51908;38.27703;5.05012;0.74133;0.48092;0.34124;1345.56631;2670.05739;2.44063;51613.73276;0.49605;5.14543;0.2193956362292703
2020-10-19 08:55:09;8829.0;987.0;0.0;72.06583;0.0;0.99013;174.51;0.0;5.09857;1337.7;2599.4;2733.2;10.74716;5.30907;2.78784;2296.60417;1938.3625;1752.19583;1282.28118;0.26217;0.51322;0.10885;0.51271;34.0375;5.43809;0.76621;0.48729;0.34247;1317.75167;2600.03285;2.65025;44548.98687;0.49318;12.20901;0.4916112752498036
2020-10-19 09:55:09;8830.0;987.0;0.0;65.90417;0.0;1.72575;230.125;1.15271;5.8921;1332.8;2477.05;2733.2;12.40778;6.53592;2.6536;2274.0;1951.50417;1766.675;1164.05817;0.22801;0.4982;0.08852;0.45369;25.50987;5.87185;0.82454;0.54631;0.38782;1312.59;2476.64817;3.21825;29681.25409;0.47001;17.99406;0.6198060100163691
2020-10-19 10:55:09;8831.0;987.41917;0.0;62.58083;0.0;1.83712;217.61167;3.26138;6.63569;779.3;1663.55;2733.2;10.98196;5.06888;2.40801;1547.91667;1295.33333;1138.9375;901.6165;0.22109;0.54199;0.0773;0.40756;16.11815;5.91309;0.87181;0.59244;0.41879;761.54;1663.1565;3.50507;14510.62394;0.54211;22.04587;0.683521577502213
2020-10-19 11:55:09;8832.0;988.0;0.0;62.0;0.0;2.65121;300.04167;2.94304;6.70916;1264.15;2470.85;2733.2;10.87044;5.34187;2.41408;2270.81667;1921.95417;1724.28333;1220.42;0.22207;0.51024;0.07526;0.43971;21.80529;5.52857;0.84583;0.56029;0.39645;1250.26944;2470.68945;3.1145;28606.72291;0.49396;23.96821;0.7087014114240565
2020-10-19 12:55:09;8833.0;988.0;0.0;59.93852;0.0;3.28156;270.5877;1.89107;6.97143;1280.85;2403.05;2733.2;13.60971;7.02765;2.74179;2225.4375;1906.9375;1724.51667;1144.44571;0.20179;0.48312;0.04988;0.41937;19.8491;6.58206;0.85728;0.58063;0.41869;1257.86;2402.30571;3.84027;25109.60044;0.47639;23.54348;0.703374414339605
2020-10-19 13:55:09;8834.0;988.4025;0.0;61.4275;0.12075;2.1585;263.56;1.44595;6.92595;1275.35;2428.15;2733.2;12.89469;6.56407;2.64851;2261.5125;1933.9625;1745.8875;1175.5956;0.2079;0.49901;0.05907;0.41763;18.90311;6.33062;0.86012;0.58237;0.42128;1251.935;2427.5306;3.68211;22397.64489;0.48428;20.82077;0.6659244562582751
2020-10-19 14:55:09;8835.0;989.0;0.0;65.9875;0.17925;1.317;278.5525;0.74865;5.7376;1255.2;2486.2;2733.2;12.02689;5.81171;2.60999;2302.07083;1950.63333;1748.61667;1254.23966;0.21765;0.52139;0.06705;0.42046;18.95577;6.21519;0.86004;0.57954;0.41655;1231.665;2485.90466;3.6052;25169.85855;0.50454;16.09441;0.5835698231552183
2020-10-19 15:55:09;8836.0;989.0;0.0;61.7925;0.0;0.55975;277.5675;2.19005;6.2005;1219.8;2508.15;2733.2;11.5797;5.38893;2.73395;2299.7875;1922.45;1718.75833;1313.40935;0.23756;0.54057;0.08346;0.44147;21.5045;6.19077;0.84683;0.55853;0.40211;1194.445;2507.85435;3.45683;29264.39502;0.52372;9.79315;0.4177826971792774
2020-10-19 16:55:09;8837.0;988.5975;0.0;60.805;0.0;0.35913;203.485;2.07625;5.91348;1186.35;2522.85;2733.2;11.09015;4.98026;2.83761;2282.12917;1887.00417;1684.68333;1362.50262;0.25872;0.55949;0.10621;0.46416;23.53919;6.1099;0.82764;0.53584;0.38617;1160.93;2523.43262;3.27229;33174.27288;0.53994;2.36981;0.062046646868943
2020-10-19 17:55:09;8838.0;988.0;0.0;63.2075;0.0;0.08962;225.91;0.7292;5.04435;1144.85;2562.45;2733.2;9.93438;4.27333;2.27444;2274.575;1967.0;1701.51667;1444.97435;0.2207;0.58384;0.09093;0.39108;26.98623;5.66105;0.80873;0.60892;0.41527;1117.88;2562.85435;3.38661;41097.83069;0.56381;-5.75317;
2020-10-19 18:55:09;8839.0;988.4025;0.0;66.2075;0.0;0.0;268.605;0.84487;4.4085;1131.0;2592.3;2733.2;8.9522;3.70423;1.67367;2296.34583;2106.6375;1759.79583;1491.27511;0.18662;0.59413;0.07874;0.31838;27.58931;5.24796;0.80898;0.68162;0.44704;1101.285;2592.56011;3.5743;43164.54723;0.57521;-14.18462;
2020-10-19 19:55:09;8840.0;989.0;0.0;68.0;0.0;0.0;231.66;1.24525;3.71995;1142.7;2599.55;2733.2;8.62776;3.59046;1.65014;2294.175;2098.54583;1759.85;1483.8673;0.19043;0.59078;0.08302;0.3286;29.202;5.0373;0.80125;0.6714;0.44027;1115.99929;2599.86658;3.38716;45426.91781;0.57075;-22.53247;
2020-10-19 20:55:09;8841.0;989.0;0.0;68.0;0.0;0.0;267.3325;0.73387;3.22598;1151.2;2600.6;2733.2;8.78141;3.67479;1.66559;2289.475;2105.72083;1765.99167;1476.30826;0.18937;0.58857;0.08121;0.32746;30.16907;5.10662;0.79634;0.67254;0.44054;1124.19;2600.49826;3.44103;46526.08097;0.5677;-30.35264;
2020-10-19 21:55:09;8842.0;988.5975;0.0;67.5975;0.0;0.0;309.465;0.99588;3.1234;1150.85;2598.2;2733.2;8.58783;3.63873;1.61143;2284.55833;2111.02083;1769.55;1473.675;0.1878;0.58692;0.08361;0.32431;31.03772;4.9491;0.79372;0.67569;0.44244;1124.51929;2598.19429;3.33767;47443.01713;0.56719;-37.09091;
2020-10-19 22:55:09;8843.0;988.0;0.0;67.4025;0.0;0.0;290.385;0.03818;3.00415;1153.65;2593.0;2733.2;8.70538;3.65216;1.64933;2278.475;2103.85833;1765.5;1468.5528;0.18977;0.58694;0.08237;0.32767;31.49703;5.05322;0.79152;0.67233;0.44106;1124.9;2593.4528;3.40389;47966.82297;0.56625;-42.05498;
2020-10-19 23:55:09;8844.0;988.0;0.0;68.0;0.0;0.0;284.92459;1.23999;3.04;1155.2;2584.85;2733.2;8.52642;3.60017;1.62504;2266.95417;2093.59583;1760.23333;1457.12573;0.19077;0.58447;0.08439;0.33131;31.9741;4.92625;0.78755;0.66869;0.43887;1128.21;2585.33573;3.30121;48401.06341;0.56361;-44.51323;
2020-10-20 00:55:09;8845.0;988.0;0.0;67.61417;0.0;0.0;328.76333;3.07173;3.16732;1154.35;2577.3;2733.2;8.18203;3.45019;1.59238;2255.19583;2078.575;1749.37083;1443.91131;0.19478;0.58138;0.08933;0.33988;32.46376;4.73184;0.78265;0.66012;0.43127;1133.81;2577.72131;3.13946;48606.42388;0.56015;-44.00032;
2020-10-20 01:55:09;8846.0;988.0;0.0;67.0;0.0;0.0;263.46417;2.64141;3.43559;1152.5;2564.3;2733.2;8.41545;3.55444;1.65148;2240.65;2066.24583;1739.0625;1439.68583;0.19651;0.58154;0.08827;0.3424;33.54295;4.86101;0.77932;0.6576;0.42962;1127.38;2567.06583;3.20953;49992.87069;0.56083;-40.62185;
2020-10-20 02:55:09;8847.0;988.0;0.0;67.77167;0.0;0.0;175.07;2.34788;3.52842;1152.5;2554.15;2733.2;8.38582;3.59324;1.64959;2226.57917;2054.30833;1728.73333;1426.53543;0.1972;0.5788;0.0898;0.34521;33.76483;4.79259;0.77595;0.65479;0.42595;1128.04667;2554.5821;3.143;49915.84642;0.55842;-34.9784;
2020-10-20 03:55:09;8848.0;988.0;0.0;68.61417;0.0;0.0;153.0325;2.68755;3.45984;1153.15;2551.9;2733.2;8.16741;3.48436;1.62231;2223.27083;2048.05833;1727.7375;1419.47113;0.19889;0.57727;0.09209;0.34948;34.40113;4.68305;0.77415;0.65052;0.42446;1132.6525;2552.12363;3.06074;50500.77593;0.55619;-27.81341;
2020-10-20 04:55:09;8849.0;988.0;0.0;68.0;0.0;0.0;204.94417;1.77055;3.44173;1154.35;2544.8;2733.2;7.96663;3.43128;1.58299;2214.58333;2042.84167;1722.7875;1410.91336;0.19925;0.5752;0.09523;0.35085;34.95184;4.53535;0.77147;0.64915;0.42213;1134.08036;2544.99372;2.95236;51011.08522;0.55439;-19.77513;
2020-10-20 05:55:09;8850.0;988.0;0.0;67.61417;0.0;0.0;181.985;1.50181;3.64032;1154.8;2534.5;2733.2;8.05283;3.44351;1.63036;2201.9375;2027.3;1711.25;1400.86488;0.20255;0.57348;0.0949;0.35819;35.4221;4.60932;0.7669;0.64181;0.41596;1135.86472;2536.7296;2.97896;51302.16464;0.55223;-11.37523;
2020-10-20 06:55:09;8851.0;988.0;0.0;67.0;0.0;0.03858;269.74833;0.77543;3.86559;1165.7;2517.7;2733.2;8.84065;3.8783;2.13392;2169.8875;1936.65833;1672.18333;1373.79608;0.24282;0.56361;0.11885;0.42807;39.02675;4.96235;0.74982;0.57193;0.38431;1145.62333;2519.41941;2.82843;54916.38524;0.54528;-3.03458;
2020-10-20 07:55:09;8852.0;988.0;0.0;66.61417;0.0;0.3315;267.905;1.07718;4.07803;1219.8;2434.45;2733.2;10.10194;4.83709;2.68431;2116.64167;1797.60833;1624.0;1232.33127;0.26664;0.52473;0.11701;0.51182;38.80153;5.26485;0.74841;0.48818;0.34668;1202.88;2435.21127;2.58054;49584.42194;0.50605;4.85908;0.2041066344391463
2020-10-20 08:55:09;8853.0;988.0;0.0;67.54333;0.0;0.79646;245.465;2.86417;4.21913;1248.3;2364.95;2733.2;10.05454;5.09628;2.35939;2134.2625;1820.69167;1638.08333;1133.35038;0.23655;0.49944;0.09404;0.47667;28.51137;4.95827;0.80052;0.52333;0.36125;1232.50714;2365.85752;2.59888;33343.09326;0.47904;11.90573;0.483165757690712
2020-10-20 09:55:09;8854.0;988.0;0.0;68.8425;0.0;1.08504;262.07833;2.82937;4.50953;1272.65;2373.95;2733.2;11.03747;5.64596;2.35574;2186.73333;1877.01667;1687.34167;1116.47941;0.21373;0.48974;0.06901;0.43958;23.44475;5.3915;0.83733;0.56042;0.38893;1257.18833;2373.66774;3.03577;27104.14394;0.47036;17.67096;0.6139720515477937
2020-10-20 10:55:09;8855.0;988.38583;0.0;67.0;0.0;1.3;250.6225;2.85339;5.19662;1269.35;2346.0;2733.2;11.44372;5.94985;2.23798;2197.77917;1893.59583;1705.9375;1093.66945;0.19701;0.48664;0.0592;0.40798;17.49427;5.49387;0.86975;0.59202;0.41857;1251.45071;2345.12017;3.25589;20089.14125;0.46636;21.70381;0.6787377939498257
2020-10-20 11:55:09;8856.0;989.0;0.0;68.51803;0.0;1.1482;262.63934;2.43605;5.25163;1223.65;2393.3;2733.2;11.14995;5.48767;2.507;2199.93333;1860.40833;1667.25417;1190.63856;0.22641;0.51506;0.07868;0.4422;21.93594;5.66227;0.84351;0.5578;0.39387;1202.5;2393.13856;3.15527;27279.28047;0.49752;23.61248;0.7042485426520164
2020-10-20 12:55:09;8857.0;989.0;0.0;69.52333;0.0;1.17687;222.59833;0.86369;5.1815;1277.15;2403.0;2733.2;11.66761;5.96003;2.4192;2222.36667;1908.52917;1718.73333;1144.96488;0.20747;0.49023;0.06124;0.42557;21.34807;5.70757;0.84745;0.57443;0.40668;1258.11214;2403.07702;3.28837;25522.97512;0.47646;23.18269;0.6987474075634795
2020-10-20 13:55:09;8858.0;989.73833;0.0;67.73833;0.0;1.57617;270.37917;0.54882;5.32742;1222.85;2437.45;2733.2;10.57924;5.08687;2.44404;2244.62917;1888.875;1690.875;1234.48157;0.23433;0.52767;0.09148;0.44502;21.08781;5.49237;0.84455;0.55498;0.39391;1205.51679;2439.99835;3.04833;26647.05635;0.50594;20.4637;0.6605441441242533
2020-10-20 14:55:09;8859.0;991.36917;0.0;67.52333;0.0;1.13621;327.69167;0.01477;4.86355;1209.5;2423.95;2733.2;10.81916;5.23106;2.45517;2230.83333;1879.54167;1679.67917;1236.24358;0.23065;0.52895;0.08906;0.43784;21.60193;5.5881;0.84778;0.56216;0.39877;1188.73611;2424.97969;3.13293;27727.52442;0.5098;15.74698;0.5764025868271495
2020-10-20 15:55:09;8860.0;992.0;0.0;65.36917;0.0;0.52617;297.08333;0.02892;4.45836;688.65;1623.6;2733.2;9.70538;4.00893;2.33838;1504.75833;1231.87083;1067.4375;953.86197;0.24133;0.58725;0.10305;0.41076;17.19888;5.69645;0.87528;0.58924;0.41683;670.14667;1624.00864;3.35808;16453.17048;0.58735;9.45734;0.4062036493998717
2020-10-20 16:55:09;8861.0;992.36917;0.0;66.73833;0.0;0.28925;256.51917;0.12075;3.83079;1166.8;2440.05;2733.2;9.99313;4.61315;2.15255;2204.93333;1909.8375;1669.10417;1297.33189;0.2108;0.55538;0.08274;0.39182;25.17292;5.37998;0.82352;0.60818;0.41406;1142.40167;2439.73356;3.22742;33850.74171;0.53175;2.04428;0.0447990360266144
2020-10-20 17:55:09;8862.0;993.36917;0.0;67.63083;0.0;0.06308;289.4625;0.2214;3.54355;1136.0;2490.6;2733.2;8.9325;3.88114;1.60496;2223.0;2041.175;1716.76667;1380.79142;0.179;0.5752;0.07238;0.31654;26.89315;5.05136;0.81333;0.68346;0.44556;1109.80167;2490.59309;3.4464;38978.19984;0.5544;-6.07199;
2020-10-20 18:55:09;8863.0;994.36917;0.0;66.26167;0.0;0.0;292.55167;0.04416;3.27864;1135.65;2501.35;2733.2;8.15196;3.50208;1.41468;2231.40417;2067.52083;1730.12083;1384.11764;0.17358;0.57459;0.07448;0.30627;27.04654;4.64988;0.81251;0.69373;0.44844;1116.98333;2501.10097;3.23521;39344.76318;0.5534;-14.50161;
2020-10-20 19:55:09;8864.0;995.0;0.0;65.73833;0.0;0.0;310.30833;0.03322;2.91294;1143.7;2512.0;2733.2;8.75519;3.77064;1.52042;2236.2375;2077.22917;1739.49583;1396.86651;0.17373;0.57677;0.07068;0.30549;28.9594;4.98455;0.8089;0.69451;0.45147;1116.515;2513.38151;3.46413;42282.44527;0.55577;-22.85326;
2020-10-20 20:55:09;8865.0;995.36917;0.0;66.63083;0.0;0.0;313.59833;0.54038;2.77061;1146.7;2512.85;2733.2;8.63207;3.70474;1.53252;2230.75833;2068.12917;1736.0125;1391.17225;0.17767;0.57541;0.0733;0.31337;29.55133;4.92733;0.80397;0.68663;0.44682;1121.86857;2513.04082;3.39481;42958.81885;0.55358;-30.68281;
2020-10-20 21:55:09;8866.0;996.0;0.0;66.36917;0.0;0.0;290.86833;1.16972;2.67387;1147.8;2503.4;2733.2;8.70731;3.77034;1.59182;2216.0625;2048.54583;1725.44167;1382.78874;0.18298;0.57329;0.07601;0.32395;30.62594;4.93698;0.79737;0.67605;0.44118;1122.82;2505.60874;3.34516;44109.48588;0.55188;-37.43432;
2020-10-20 22:55:09;8867.0;996.36311;0.0;66.63689;0.0;0.0;256.31721;0.5923;2.47352;1153.35;2500.35;2733.2;8.77458;3.80447;1.60614;2211.74167;2044.70833;1722.86667;1373.35383;0.18322;0.5711;0.07503;0.32579;31.11141;4.97011;0.79583;0.67421;0.43908;1127.53;2500.88383;3.36397;44446.61647;0.54915;-42.41067;
2020-10-20 23:55:09;8868.0;997.3525;0.0;66.0;0.0;0.0;302.7775;1.04693;2.55303;1150.7;2492.65;2733.2;8.65046;3.76061;1.60546;2198.99167;2034.4;1716.08333;1368.00221;0.18586;0.56989;0.07763;0.33075;31.93661;4.88985;0.79019;0.66925;0.43589;1127.00833;2495.01055;3.28439;45385.67404;0.5483;-44.8723;
